LOCATION_ID,LOCATION_NAME,NAME,job_ticket_id,REPORT_DATE,CLOSE_DATE
1,Kilifi,Desktop Support,3532,28/01/2014,30/01/2014
1,Kilifi,Desktop Support,3536,29/01/2014,03/02/2014
1,Kilifi,Desktop Support,3541,29/01/2014,30/01/2014
1,Kilifi,Desktop Support,3564,30/01/2014,11/02/2014
1,Kilifi,Desktop Support,3582,31/01/2014,03/02/2014
1,Kilifi,Desktop Support,3597,03/02/2014,03/02/2014
1,Kilifi,Desktop Support,3611,03/02/2014,05/02/2014
1,Kilifi,Desktop Support,3636,05/02/2014,07/02/2014
1,Kilifi,Desktop Support,3643,05/02/2014,06/02/2014
1,Kilifi,Desktop Support,3650,05/02/2014,06/02/2014
1,Kilifi,Desktop Support,3652,05/02/2014,06/02/2014
1,Kilifi,Desktop Support,3659,06/02/2014,07/02/2014
1,Kilifi,Desktop Support,3662,06/02/2014,06/02/2014
1,Kilifi,Desktop Support,3667,06/02/2014,19/02/2014
1,Kilifi,Desktop Support,3668,06/02/2014,11/02/2014
1,Kilifi,Desktop Support,3676,07/02/2014,07/02/2014
1,Kilifi,Desktop Support,3677,07/02/2014,07/02/2014
1,Kilifi,Desktop Support,3712,10/02/2014,13/02/2014
1,Kilifi,Desktop Support,3730,11/02/2014,11/02/2014
1,Kilifi,Desktop Support,3734,11/02/2014,11/02/2014
1,Kilifi,Desktop Support,3742,12/02/2014,18/02/2014
1,Kilifi,Desktop Support,3743,12/02/2014,19/02/2014
1,Kilifi,Desktop Support,3787,17/02/2014,19/02/2014
1,Kilifi,Desktop Support,3797,17/02/2014,19/02/2014
1,Kilifi,Desktop Support,3804,17/02/2014,20/02/2014
1,Kilifi,Desktop Support,3805,17/02/2014,17/03/2014
1,Kilifi,Desktop Support,3830,19/02/2014,19/02/2014
1,Kilifi,Desktop Support,3869,24/02/2014,09/06/2014
1,Kilifi,Desktop Support,3871,24/02/2014,25/02/2014
1,Kilifi,Desktop Support,3878,25/02/2014,25/02/2014
1,Kilifi,Desktop Support,3888,25/02/2014,03/03/2014
1,Kilifi,Desktop Support,3893,25/02/2014,05/03/2014
1,Kilifi,Desktop Support,3929,27/02/2014,11/03/2014
1,Kilifi,Desktop Support,3937,27/02/2014,27/02/2014
1,Kilifi,Desktop Support,3946,28/02/2014,13/06/2014
1,Kilifi,Desktop Support,3955,28/02/2014,04/03/2014
1,Kilifi,Desktop Support,3966,03/03/2014,04/03/2014
1,Kilifi,Desktop Support,3991,04/03/2014,04/03/2014
1,Kilifi,Desktop Support,4024,06/03/2014,06/03/2014
1,Kilifi,Desktop Support,4027,06/03/2014,06/03/2014
1,Kilifi,Desktop Support,4044,10/03/2014,14/03/2014
1,Kilifi,Desktop Support,4047,10/03/2014,10/03/2014
1,Kilifi,Desktop Support,4054,10/03/2014,19/03/2014
1,Kilifi,Desktop Support,4072,11/03/2014,12/03/2014
1,Kilifi,Desktop Support,4075,11/03/2014,11/03/2014
1,Kilifi,Desktop Support,4091,11/03/2014,12/03/2014
1,Kilifi,Desktop Support,4102,12/03/2014,31/03/2014
1,Kilifi,Desktop Support,4107,12/03/2014,14/03/2014
2,Nairobi,Desktop Support,4122,13/03/2014,17/03/2014
1,Kilifi,Desktop Support,4130,13/03/2014,14/03/2014
1,Kilifi,Desktop Support,4136,14/03/2014,13/05/2014
1,Kilifi,Desktop Support,4140,14/03/2014,21/03/2014
3,Mtwapa,Desktop Support,4142,14/03/2014,12/05/2014
1,Kilifi,Desktop Support,4151,17/03/2014,18/03/2014
1,Kilifi,Desktop Support,4152,17/03/2014,18/03/2014
1,Kilifi,Desktop Support,4153,17/03/2014,17/03/2014
1,Kilifi,Desktop Support,4174,18/03/2014,20/03/2014
1,Kilifi,Desktop Support,4175,18/03/2014,19/03/2014
1,Kilifi,Desktop Support,4188,18/03/2014,20/03/2014
1,Kilifi,Desktop Support,4193,19/03/2014,25/03/2014
1,Kilifi,Desktop Support,4203,19/03/2014,21/03/2014
1,Kilifi,Desktop Support,4208,20/03/2014,20/03/2014
1,Kilifi,Desktop Support,4211,20/03/2014,13/05/2014
1,Kilifi,Desktop Support,4226,20/03/2014,31/03/2014
1,Kilifi,Desktop Support,4236,21/03/2014,24/03/2014
1,Kilifi,Desktop Support,4250,24/03/2014,31/03/2014
1,Kilifi,Desktop Support,4257,24/03/2014,16/05/2014
1,Kilifi,Desktop Support,4266,25/03/2014,01/04/2014
1,Kilifi,Desktop Support,4286,26/03/2014,27/03/2014
1,Kilifi,Desktop Support,4290,26/03/2014,26/03/2014
1,Kilifi,Desktop Support,4292,26/03/2014,27/03/2014
1,Kilifi,Desktop Support,4296,26/03/2014,11/08/2014
1,Kilifi,Desktop Support,4311,27/03/2014,01/04/2014
1,Kilifi,Desktop Support,4313,27/03/2014,14/05/2014
1,Kilifi,Desktop Support,4314,27/03/2014,09/04/2014
1,Kilifi,Desktop Support,4327,31/03/2014,23/04/2014
1,Kilifi,Desktop Support,4361,01/04/2014,01/04/2014
1,Kilifi,Desktop Support,4365,01/04/2014,15/08/2014
1,Kilifi,Desktop Support,4371,02/04/2014,03/04/2014
1,Kilifi,Desktop Support,4377,02/04/2014,02/04/2014
1,Kilifi,Desktop Support,4384,02/04/2014,03/04/2014
1,Kilifi,Desktop Support,4409,04/04/2014,15/04/2014
1,Kilifi,Desktop Support,4485,11/04/2014,21/05/2014
3,Mtwapa,Desktop Support,4494,11/04/2014,27/05/2014
1,Kilifi,Desktop Support,4526,15/04/2014,25/04/2014
2,Nairobi,Desktop Support,4529,15/04/2014,28/04/2014
2,Nairobi,Desktop Support,4531,15/04/2014,13/05/2014
2,Nairobi,Desktop Support,4532,15/04/2014,02/05/2014
2,Nairobi,Desktop Support,4536,15/04/2014,15/04/2014
2,Nairobi,Desktop Support,4538,15/04/2014,19/05/2014
1,Kilifi,Desktop Support,4552,16/04/2014,28/04/2014
1,Kilifi,Desktop Support,4564,17/04/2014,22/04/2014
1,Kilifi,Desktop Support,4598,22/04/2014,23/04/2014
1,Kilifi,Desktop Support,4677,28/04/2014,09/06/2014
1,Kilifi,Desktop Support,4722,02/05/2014,27/05/2014
1,Kilifi,Desktop Support,4742,06/05/2014,08/05/2014
2,Nairobi,Desktop Support,4760,06/05/2014,20/05/2014
1,Kilifi,Desktop Support,4761,06/05/2014,13/05/2014
3,Mtwapa,Desktop Support,4858,14/05/2014,22/05/2014
1,Kilifi,Desktop Support,4973,21/05/2014,11/06/2014
1,Kilifi,Desktop Support,4983,22/05/2014,27/05/2014
1,Kilifi,Desktop Support,5009,26/05/2014,27/06/2014
1,Kilifi,Desktop Support,5023,26/05/2014,27/05/2014
1,Kilifi,Desktop Support,5027,27/05/2014,28/05/2014
1,Kilifi,Desktop Support,5028,27/05/2014,30/05/2014
1,Kilifi,Desktop Support,5044,27/05/2014,02/06/2014
1,Kilifi,Desktop Support,5064,28/05/2014,06/06/2014
1,Kilifi,Desktop Support,5069,28/05/2014,12/06/2014
1,Kilifi,Desktop Support,5070,28/05/2014,03/06/2014
1,Kilifi,Desktop Support,5096,30/05/2014,11/06/2014
1,Kilifi,Desktop Support,5109,30/05/2014,30/05/2014
1,Kilifi,Desktop Support,5135,03/06/2014,06/06/2014
1,Kilifi,Desktop Support,5165,05/06/2014,13/06/2014
1,Kilifi,Desktop Support,5240,10/06/2014,25/06/2014
1,Kilifi,Desktop Support,5243,10/06/2014,07/07/2014
1,Kilifi,Desktop Support,5246,10/06/2014,07/08/2014
1,Kilifi,Desktop Support,5273,11/06/2014,12/06/2014
3,Mtwapa,Desktop Support,5287,12/06/2014,26/06/2014
1,Kilifi,Desktop Support,5291,12/06/2014,17/07/2014
1,Kilifi,Desktop Support,5297,12/06/2014,13/06/2014
1,Kilifi,Desktop Support,5301,12/06/2014,24/06/2014
1,Kilifi,Desktop Support,5350,17/06/2014,20/06/2014
1,Kilifi,Desktop Support,5357,17/06/2014,17/06/2014
1,Kilifi,Desktop Support,5361,17/06/2014,03/07/2014
1,Kilifi,Desktop Support,5386,18/06/2014,17/07/2014
1,Kilifi,Desktop Support,5413,19/06/2014,25/06/2014
1,Kilifi,Desktop Support,5420,19/06/2014,27/06/2014
1,Kilifi,Desktop Support,5452,23/06/2014,04/07/2014
1,Kilifi,Desktop Support,5453,23/06/2014,30/06/2014
1,Kilifi,Desktop Support,5465,23/06/2014,30/06/2014
1,Kilifi,Desktop Support,5470,24/06/2014,03/07/2014
1,Kilifi,Desktop Support,5506,25/06/2014,27/06/2014
1,Kilifi,Desktop Support,5508,25/06/2014,26/06/2014
1,Kilifi,Desktop Support,5510,25/06/2014,26/06/2014
1,Kilifi,Desktop Support,5528,26/06/2014,16/07/2014
1,Kilifi,Desktop Support,5530,26/06/2014,01/07/2014
1,Kilifi,Desktop Support,5542,27/06/2014,04/08/2014
1,Kilifi,Desktop Support,5544,27/06/2014,08/07/2014
1,Kilifi,Desktop Support,5552,30/06/2014,04/07/2014
1,Kilifi,Desktop Support,5556,30/06/2014,04/07/2014
1,Kilifi,Desktop Support,5570,30/06/2014,03/07/2014
1,Kilifi,Desktop Support,5583,01/07/2014,08/07/2014
1,Kilifi,Desktop Support,5587,01/07/2014,03/07/2014
1,Kilifi,Desktop Support,5589,01/07/2014,07/07/2014
1,Kilifi,Desktop Support,5607,02/07/2014,22/07/2014
1,Kilifi,Desktop Support,5611,03/07/2014,14/07/2014
1,Kilifi,Desktop Support,5617,03/07/2014,08/07/2014
1,Kilifi,Desktop Support,5670,07/07/2014,10/07/2014
1,Kilifi,Desktop Support,5682,07/07/2014,08/07/2014
1,Kilifi,Desktop Support,5683,07/07/2014,18/07/2014
1,Kilifi,Desktop Support,5685,07/07/2014,16/07/2014
1,Kilifi,Desktop Support,5722,09/07/2014,14/07/2014
1,Kilifi,Desktop Support,5733,10/07/2014,14/07/2014
2,Nairobi,Desktop Support,5739,10/07/2014,10/07/2014
2,Nairobi,Desktop Support,5740,10/07/2014,10/07/2014
2,Nairobi,Desktop Support,5743,10/07/2014,10/07/2014
1,Kilifi,Desktop Support,5766,11/07/2014,17/07/2014
1,Kilifi,Desktop Support,5767,11/07/2014,18/07/2014
1,Kilifi,Desktop Support,5771,14/07/2014,24/07/2014
1,Kilifi,Desktop Support,5798,15/07/2014,17/07/2014
1,Kilifi,Desktop Support,5801,15/07/2014,17/07/2014
1,Kilifi,Desktop Support,5820,15/07/2014,NULL
1,Kilifi,Desktop Support,5829,16/07/2014,07/10/2014
1,Kilifi,Desktop Support,5831,16/07/2014,24/07/2014
1,Kilifi,Desktop Support,5835,16/07/2014,21/07/2014
1,Kilifi,Desktop Support,5845,16/07/2014,01/08/2014
1,Kilifi,Desktop Support,5849,16/07/2014,17/07/2014
1,Kilifi,Desktop Support,5852,17/07/2014,22/07/2014
1,Kilifi,Desktop Support,5853,17/07/2014,24/07/2014
1,Kilifi,Desktop Support,5865,17/07/2014,17/07/2014
1,Kilifi,Desktop Support,5869,17/07/2014,22/07/2014
1,Kilifi,Desktop Support,5879,18/07/2014,22/07/2014
2,Nairobi,Desktop Support,5887,18/07/2014,25/07/2014
1,Kilifi,Desktop Support,5894,21/07/2014,01/08/2014
1,Kilifi,Desktop Support,5896,21/07/2014,22/07/2014
1,Kilifi,Desktop Support,5897,21/07/2014,24/07/2014
1,Kilifi,Desktop Support,5914,21/07/2014,24/07/2014
1,Kilifi,Desktop Support,5969,25/07/2014,25/07/2014
1,Kilifi,Desktop Support,5995,28/07/2014,31/07/2014
1,Kilifi,Desktop Support,5997,28/07/2014,06/08/2014
1,Kilifi,Desktop Support,6017,30/07/2014,04/08/2014
1,Kilifi,Desktop Support,6023,30/07/2014,07/08/2014
1,Kilifi,Desktop Support,6030,30/07/2014,08/08/2014
3,Mtwapa,Desktop Support,6033,30/07/2014,19/08/2014
1,Kilifi,Desktop Support,6035,30/07/2014,14/10/2014
1,Kilifi,Desktop Support,6038,30/07/2014,05/08/2014
1,Kilifi,Desktop Support,6070,01/08/2014,08/08/2014
1,Kilifi,Desktop Support,6076,01/08/2014,05/08/2014
1,Kilifi,Desktop Support,6089,01/08/2014,05/08/2014
1,Kilifi,Desktop Support,6090,01/08/2014,05/08/2014
1,Kilifi,Desktop Support,6107,04/08/2014,14/08/2014
1,Kilifi,Desktop Support,6145,06/08/2014,08/08/2014
2,Nairobi,Desktop Support,6151,06/08/2014,07/08/2014
1,Kilifi,Desktop Support,6163,06/08/2014,08/08/2014
1,Kilifi,Desktop Support,6176,07/08/2014,21/08/2014
1,Kilifi,Desktop Support,6177,07/08/2014,11/08/2014
1,Kilifi,Desktop Support,6178,07/08/2014,13/08/2014
1,Kilifi,Desktop Support,6181,07/08/2014,07/08/2014
1,Kilifi,Desktop Support,6202,08/08/2014,08/08/2014
1,Kilifi,Desktop Support,6204,08/08/2014,13/08/2014
1,Kilifi,Desktop Support,6212,08/08/2014,29/08/2014
1,Kilifi,Desktop Support,6215,08/08/2014,11/08/2014
1,Kilifi,Desktop Support,6224,11/08/2014,18/08/2014
1,Kilifi,Desktop Support,6227,11/08/2014,21/08/2014
1,Kilifi,Desktop Support,6240,11/08/2014,21/08/2014
1,Kilifi,Desktop Support,6243,11/08/2014,18/08/2014
1,Kilifi,Desktop Support,6244,11/08/2014,18/08/2014
3,Mtwapa,Desktop Support,6256,12/08/2014,18/08/2014
1,Kilifi,Desktop Support,6258,12/08/2014,15/08/2014
1,Kilifi,Desktop Support,6283,13/08/2014,19/08/2014
1,Kilifi,Desktop Support,6298,18/08/2014,18/08/2014
1,Kilifi,Desktop Support,6308,18/08/2014,21/08/2014
1,Kilifi,Desktop Support,6309,18/08/2014,18/08/2014
1,Kilifi,Desktop Support,6310,18/08/2014,19/08/2014
1,Kilifi,Desktop Support,6315,18/08/2014,21/08/2014
1,Kilifi,Desktop Support,6370,19/08/2014,25/08/2014
1,Kilifi,Desktop Support,6375,19/08/2014,21/08/2014
1,Kilifi,Desktop Support,6381,20/08/2014,26/08/2014
1,Kilifi,Desktop Support,6384,20/08/2014,25/08/2014
3,Mtwapa,Desktop Support,6418,21/08/2014,09/09/2014
1,Kilifi,Desktop Support,6420,21/08/2014,05/09/2014
1,Kilifi,Desktop Support,6426,21/08/2014,02/09/2014
1,Kilifi,Desktop Support,6431,21/08/2014,27/08/2014
1,Kilifi,Desktop Support,6438,21/08/2014,25/09/2014
1,Kilifi,Desktop Support,6454,25/08/2014,04/09/2014
1,Kilifi,Desktop Support,6455,25/08/2014,27/08/2014
1,Kilifi,Desktop Support,6459,25/08/2014,27/08/2014
1,Kilifi,Desktop Support,6462,26/08/2014,28/08/2014
1,Kilifi,Desktop Support,6463,26/08/2014,27/08/2014
1,Kilifi,Desktop Support,6470,26/08/2014,28/08/2014
1,Kilifi,Desktop Support,6488,27/08/2014,10/09/2014
1,Kilifi,Desktop Support,6505,27/08/2014,28/08/2014
1,Kilifi,Desktop Support,6507,28/08/2014,03/09/2014
1,Kilifi,Desktop Support,6511,28/08/2014,03/09/2014
1,Kilifi,Desktop Support,6517,28/08/2014,05/09/2014
1,Kilifi,Desktop Support,6526,29/08/2014,08/09/2014
1,Kilifi,Desktop Support,6559,02/09/2014,04/09/2014
2,Nairobi,Desktop Support,6589,03/09/2014,04/09/2014
1,Kilifi,Desktop Support,6612,04/09/2014,09/09/2014
1,Kilifi,Desktop Support,6628,04/09/2014,19/09/2014
1,Kilifi,Desktop Support,6635,05/09/2014,17/10/2014
1,Kilifi,Desktop Support,6637,05/09/2014,12/09/2014
1,Kilifi,Desktop Support,6657,08/09/2014,09/09/2014
1,Kilifi,Desktop Support,6659,08/09/2014,11/09/2014
1,Kilifi,Desktop Support,6671,08/09/2014,18/09/2014
1,Kilifi,Desktop Support,6681,09/09/2014,10/09/2014
1,Kilifi,Desktop Support,6684,09/09/2014,10/09/2014
1,Kilifi,Desktop Support,6694,09/09/2014,12/09/2014
1,Kilifi,Desktop Support,6705,09/09/2014,09/09/2014
1,Kilifi,Desktop Support,6744,12/09/2014,18/09/2014
1,Kilifi,Desktop Support,6749,12/09/2014,16/09/2014
1,Kilifi,Desktop Support,6754,12/09/2014,15/09/2014
1,Kilifi,Desktop Support,6764,15/09/2014,23/09/2014
1,Kilifi,Desktop Support,6766,15/09/2014,14/10/2014
3,Mtwapa,Desktop Support,6769,15/09/2014,07/10/2014
1,Kilifi,Desktop Support,6773,15/09/2014,15/09/2014
1,Kilifi,Desktop Support,6793,15/09/2014,15/09/2014
1,Kilifi,Desktop Support,6834,16/09/2014,23/09/2014
1,Kilifi,Desktop Support,6839,17/09/2014,14/10/2014
1,Kilifi,Desktop Support,6841,17/09/2014,17/09/2014
1,Kilifi,Desktop Support,6858,17/09/2014,24/09/2014
1,Kilifi,Desktop Support,6868,18/09/2014,24/09/2014
1,Kilifi,Desktop Support,6896,19/09/2014,02/10/2014
1,Kilifi,Desktop Support,6909,19/09/2014,01/10/2014
1,Kilifi,Desktop Support,6911,19/09/2014,26/09/2014
1,Kilifi,Desktop Support,6950,23/09/2014,23/09/2014
1,Kilifi,Desktop Support,6962,23/09/2014,24/09/2014
1,Kilifi,Desktop Support,6975,24/09/2014,29/09/2014
1,Kilifi,Desktop Support,6983,24/09/2014,07/10/2014
1,Kilifi,Desktop Support,6987,24/09/2014,02/10/2014
1,Kilifi,Desktop Support,6991,24/09/2014,13/10/2014
1,Kilifi,Desktop Support,6998,24/09/2014,25/09/2014
1,Kilifi,Desktop Support,7004,25/09/2014,01/10/2014
1,Kilifi,Desktop Support,7033,26/09/2014,14/10/2014
1,Kilifi,Desktop Support,7038,29/09/2014,29/09/2014
1,Kilifi,Desktop Support,7056,29/09/2014,07/11/2014
1,Kilifi,Desktop Support,7064,30/09/2014,01/10/2014
1,Kilifi,Desktop Support,7073,30/09/2014,02/10/2014
1,Kilifi,Desktop Support,7086,30/09/2014,02/10/2014
1,Kilifi,Desktop Support,7098,01/10/2014,07/10/2014
1,Kilifi,Desktop Support,7102,01/10/2014,02/10/2014
1,Kilifi,Desktop Support,7103,01/10/2014,15/10/2014
1,Kilifi,Desktop Support,7107,01/10/2014,02/10/2014
1,Kilifi,Desktop Support,7110,01/10/2014,06/10/2014
1,Kilifi,Desktop Support,7111,01/10/2014,22/10/2014
1,Kilifi,Desktop Support,7129,02/10/2014,06/10/2014
1,Kilifi,Desktop Support,7137,02/10/2014,07/10/2014
1,Kilifi,Desktop Support,7177,06/10/2014,09/10/2014
1,Kilifi,Desktop Support,7204,07/10/2014,09/10/2014
1,Kilifi,Desktop Support,7228,08/10/2014,14/10/2014
1,Kilifi,Desktop Support,7241,09/10/2014,31/10/2014
1,Kilifi,Desktop Support,7253,10/10/2014,12/11/2014
1,Kilifi,Desktop Support,7256,10/10/2014,20/10/2014
1,Kilifi,Desktop Support,7276,13/10/2014,17/10/2014
1,Kilifi,Desktop Support,7293,14/10/2014,20/10/2014
2,Nairobi,Desktop Support,7295,14/10/2014,21/10/2014
1,Kilifi,Desktop Support,7296,14/10/2014,17/10/2014
1,Kilifi,Desktop Support,7305,15/10/2014,07/11/2014
1,Kilifi,Desktop Support,7313,15/10/2014,17/10/2014
1,Kilifi,Desktop Support,7314,15/10/2014,19/11/2014
1,Kilifi,Desktop Support,7327,15/10/2014,24/10/2014
1,Kilifi,Desktop Support,7352,16/10/2014,10/11/2014
1,Kilifi,Desktop Support,7366,17/10/2014,03/11/2014
1,Kilifi,Desktop Support,7368,17/10/2014,17/11/2014
1,Kilifi,Desktop Support,7375,17/10/2014,27/10/2014
1,Kilifi,Desktop Support,7387,21/10/2014,13/11/2014
1,Kilifi,Desktop Support,7417,22/10/2014,30/10/2014
1,Kilifi,Desktop Support,7426,23/10/2014,23/10/2014
1,Kilifi,Desktop Support,7433,26/10/2014,29/10/2014
1,Kilifi,Desktop Support,7437,27/10/2014,29/10/2014
1,Kilifi,Desktop Support,7440,27/10/2014,29/10/2014
1,Kilifi,Desktop Support,7447,27/10/2014,28/10/2014
2,Nairobi,Desktop Support,7459,27/10/2014,10/11/2014
1,Kilifi,Desktop Support,7460,27/10/2014,28/10/2014
1,Kilifi,Desktop Support,7478,28/10/2014,13/11/2014
1,Kilifi,Desktop Support,7489,29/10/2014,07/11/2014
1,Kilifi,Desktop Support,7494,29/10/2014,05/12/2014
1,Kilifi,Desktop Support,7499,30/10/2014,04/11/2014
1,Kilifi,Desktop Support,7505,30/10/2014,12/11/2014
1,Kilifi,Desktop Support,7530,31/10/2014,10/11/2014
1,Kilifi,Desktop Support,7534,31/10/2014,10/11/2014
1,Kilifi,Desktop Support,7539,03/11/2014,04/11/2014
1,Kilifi,Desktop Support,7544,03/11/2014,12/11/2014
2,Nairobi,Desktop Support,7561,03/11/2014,10/11/2014
1,Kilifi,Desktop Support,7565,04/11/2014,04/11/2014
1,Kilifi,Desktop Support,7570,04/11/2014,06/11/2014
1,Kilifi,Desktop Support,7574,04/11/2014,04/11/2014
1,Kilifi,Desktop Support,7606,06/11/2014,06/11/2014
1,Kilifi,Desktop Support,7607,06/11/2014,12/11/2014
1,Kilifi,Desktop Support,7612,06/11/2014,12/11/2014
1,Kilifi,Desktop Support,7613,06/11/2014,12/11/2014
1,Kilifi,Desktop Support,7615,06/11/2014,11/11/2014
1,Kilifi,Desktop Support,7627,07/11/2014,10/11/2014
1,Kilifi,Desktop Support,7650,07/11/2014,12/11/2014
1,Kilifi,Desktop Support,7662,10/11/2014,02/12/2014
1,Kilifi,Desktop Support,7666,10/11/2014,13/11/2014
1,Kilifi,Desktop Support,7667,10/11/2014,NULL
1,Kilifi,Desktop Support,7673,10/11/2014,05/12/2014
1,Kilifi,Desktop Support,7675,10/11/2014,12/11/2014
1,Kilifi,Desktop Support,7679,11/11/2014,NULL
1,Kilifi,Desktop Support,7680,11/11/2014,18/11/2014
1,Kilifi,Desktop Support,7681,11/11/2014,13/11/2014
1,Kilifi,Desktop Support,7683,11/11/2014,12/11/2014
1,Kilifi,Desktop Support,7684,11/11/2014,13/11/2014
1,Kilifi,Desktop Support,7685,11/11/2014,26/01/2015
1,Kilifi,Desktop Support,7699,12/11/2014,12/11/2014
1,Kilifi,Desktop Support,7709,12/11/2014,26/11/2014
1,Kilifi,Desktop Support,7750,14/11/2014,NULL
1,Kilifi,Desktop Support,7759,14/11/2014,18/11/2014
1,Kilifi,Desktop Support,7763,14/11/2014,28/01/2015
1,Kilifi,Desktop Support,7771,17/11/2014,19/11/2014
1,Kilifi,Desktop Support,7780,17/11/2014,25/11/2014
1,Kilifi,Desktop Support,7793,17/11/2014,18/11/2014
1,Kilifi,Desktop Support,7836,19/11/2014,24/11/2014
1,Kilifi,Desktop Support,7844,19/11/2014,02/12/2014
1,Kilifi,Desktop Support,7847,19/11/2014,15/01/2015
1,Kilifi,Desktop Support,7849,19/11/2014,22/01/2015
1,Kilifi,Desktop Support,7911,21/11/2014,08/12/2014
1,Kilifi,Desktop Support,7925,24/11/2014,27/11/2014
1,Kilifi,Desktop Support,7950,24/11/2014,26/11/2014
1,Kilifi,Desktop Support,7963,25/11/2014,27/11/2014
1,Kilifi,Desktop Support,7970,25/11/2014,28/11/2014
1,Kilifi,Desktop Support,7980,26/11/2014,27/11/2014
1,Kilifi,Desktop Support,8020,27/11/2014,05/12/2014
1,Kilifi,Desktop Support,8035,27/11/2014,03/12/2014
1,Kilifi,Desktop Support,8071,01/12/2014,09/12/2014
1,Kilifi,Desktop Support,8072,01/12/2014,05/12/2014
1,Kilifi,Desktop Support,8077,02/12/2014,08/01/2015
1,Kilifi,Desktop Support,8080,02/12/2014,05/12/2014
1,Kilifi,Desktop Support,8081,02/12/2014,19/12/2014
1,Kilifi,Desktop Support,8082,02/12/2014,05/12/2014
1,Kilifi,Desktop Support,8103,02/12/2014,04/12/2014
1,Kilifi,Desktop Support,8104,02/12/2014,05/12/2014
1,Kilifi,Desktop Support,8109,02/12/2014,17/12/2014
1,Kilifi,Desktop Support,8125,03/12/2014,09/12/2014
1,Kilifi,Desktop Support,8126,03/12/2014,08/12/2014
1,Kilifi,Desktop Support,8132,04/12/2014,NULL
1,Kilifi,Desktop Support,8133,04/12/2014,08/12/2014
1,Kilifi,Desktop Support,8137,04/12/2014,08/12/2014
1,Kilifi,Desktop Support,8152,04/12/2014,09/12/2014
1,Kilifi,Desktop Support,8154,04/12/2014,08/12/2014
1,Kilifi,Desktop Support,8157,04/12/2014,08/12/2014
2,Nairobi,Desktop Support,8168,05/12/2014,05/12/2014
1,Kilifi,Desktop Support,8175,05/12/2014,29/01/2015
1,Kilifi,Desktop Support,8182,08/12/2014,15/01/2015
1,Kilifi,Desktop Support,8200,08/12/2014,05/01/2015
1,Kilifi,Desktop Support,8201,08/12/2014,17/12/2014
1,Kilifi,Desktop Support,8211,09/12/2014,18/12/2014
1,Kilifi,Desktop Support,8212,09/12/2014,10/12/2014
2,Nairobi,Desktop Support,8218,09/12/2014,09/12/2014
1,Kilifi,Desktop Support,8228,10/12/2014,10/12/2014
1,Kilifi,Desktop Support,8247,10/12/2014,15/12/2014
1,Kilifi,Desktop Support,8262,15/12/2014,16/12/2014
1,Kilifi,Desktop Support,8266,15/12/2014,06/01/2015
1,Kilifi,Desktop Support,8271,15/12/2014,16/12/2014
1,Kilifi,Desktop Support,8272,15/12/2014,16/12/2014
1,Kilifi,Desktop Support,8277,15/12/2014,17/12/2014
1,Kilifi,Desktop Support,8280,15/12/2014,18/12/2014
1,Kilifi,Desktop Support,8285,16/12/2014,17/12/2014
1,Kilifi,Desktop Support,8290,16/12/2014,14/01/2015
1,Kilifi,Desktop Support,8305,16/12/2014,06/01/2015
1,Kilifi,Desktop Support,8320,17/12/2014,19/12/2014
1,Kilifi,Desktop Support,8335,18/12/2014,19/12/2014
2,Nairobi,Desktop Support,8358,19/12/2014,19/12/2014
1,Kilifi,Desktop Support,8361,21/12/2014,06/01/2015
1,Kilifi,Desktop Support,8363,28/12/2014,29/12/2014
1,Kilifi,Desktop Support,8374,05/01/2015,06/01/2015
1,Kilifi,Desktop Support,8379,05/01/2015,06/01/2015
1,Kilifi,Desktop Support,8381,05/01/2015,06/01/2015
1,Kilifi,Desktop Support,8425,06/01/2015,15/01/2015
1,Kilifi,Desktop Support,8426,06/01/2015,09/01/2015
1,Kilifi,Desktop Support,8433,06/01/2015,07/01/2015
1,Kilifi,Desktop Support,8461,07/01/2015,08/01/2015
